placar_casa,placar_visitante,data,round,stage,ano,equipe_casa,equipe_visitante,resultado,Pts_casa,3P_casa,2P_casa,LL_casa,RT_casa,RO_casa,RD_casa,AS_casa,ER_casa,IA%_casa,3PC_casa,3PT_casa,3P%_casa,2PC_casa,2PT_casa,2P%_casa,LLC_casa,LLT_casa,LL%_casa,EN_casa,BR_casa,B/E_casa,TO_casa,FC_casa,T/FC_casa,ET_casa,VI_casa,EF_casa,Pts_visitante,3P_visitante,2P_visitante,LL_visitante,RT_visitante,RO_visitante,RD_visitante,AS_visitante,ER_visitante,IA%_visitante,3PC_visitante,3PT_visitante,3P%_visitante,2PC_visitante,2PT_visitante,2P%_visitante,LLC_visitante,LLT_visitante,LL%_visitante,EN_visitante,BR_visitante,B/E_visitante,TO_visitante,FC_visitante,T/FC_visitante,ET_visitante,VI_visitante,EF_visitante
60,79,2022-01-09,11,1,2021-2022,BRB/Brasília,UNIFACISA,0,67.751,16.95,35.901,14.9,40.301,9.599,30.698999999999995,12.149,15.55,0.835,5.648999999999999,22.35,25.454,17.949,35.95,49.454,14.9,22.498999999999995,66.016,1.249,4.0489999999999995,0.266,2.7510000000000003,18.249000000000002,0.15300000000000002,15.55,2.7510000000000003,69.15,78.8,28.65,38.1,12.05,36.05,10.75,25.3,15.9,11.2,1.4230000000000003,9.55,29.65,31.569999999999993,19.05,35.5,54.028999999999996,12.05,16.0,74.695,1.8,7.5,0.669,0.95,19.25,0.048,11.2,1.65,87.5
122,126,2022-01-09,11,1,2021-2022,Cerrado,Fortaleza B. C. / CFO,0,76.9,26.1,40.4,10.4,39.65,13.05,26.6,16.5,12.85,1.36,8.7,30.2,29.224999999999994,20.2,40.95,49.218,10.4,15.2,68.977,2.75,7.55,0.5919999999999999,2.7,18.1,0.15299999999999997,12.85,2.1,83.4,76.55,21.15,41.2,14.2,38.9,10.2,28.7,14.5,14.0,1.122,7.05,22.9,31.701,20.6,42.1,49.505,14.2,20.95,66.442,1.25,5.85,0.434,2.4,19.55,0.12700000000000003,14.0,2.8,80.1
81,64,2022-01-09,11,1,2021-2022,Flamengo,Pinheiros,1,86.4,37.95,35.8,12.65,41.7,12.0,29.7,19.5,13.7,1.4769999999999999,12.65,33.15,39.016000000000005,17.9,30.85,58.873000000000005,12.65,18.1,70.52900000000001,1.3,5.5,0.41500000000000004,2.4,16.55,0.15,13.7,2.6,102.9,74.85,26.25,35.9,12.7,42.55,14.6,27.95,13.9,13.55,1.0670000000000002,8.75,28.7,31.032999999999998,17.95,38.3,46.956,12.7,18.85,67.10000000000001,1.25,7.25,0.5509999999999999,2.9,15.85,0.183,13.55,2.55,81.45
90,78,2022-01-10,12,1,2021-2022,Paulistano,União Corinthians,1,78.1,27.3,37.8,13.0,39.5,11.4,28.1,15.15,13.15,1.189,9.1,28.25,32.19199999999999,18.9,39.65,47.79600000000001,13.0,17.45,74.30499999999999,1.1,6.9,0.536,2.7,20.55,0.136,13.15,3.1,84.85,76.2,25.5,39.0,11.7,38.6,11.3,27.3,14.7,13.8,1.1760000000000002,8.5,28.5,29.476999999999997,19.5,40.0,49.474,11.7,16.6,70.65400000000001,2.1,9.8,0.745,2.5,19.0,0.13500000000000004,13.8,2.4,82.6
91,85,2022-01-10,12,1,2021-2022,Rio Claro,São Paulo,1,72.95,21.75,38.2,13.0,34.3,10.1,24.2,15.9,11.7,1.4049999999999998,7.25,24.8,29.685999999999996,19.1,38.05,50.4,13.0,18.2,70.84200000000001,1.6,7.85,0.693,1.3,22.0,0.05900000000000001,11.7,2.55,78.9,81.45,30.15,39.0,12.3,34.0,5.9,28.1,19.15,11.7,1.754,10.05,29.15,34.135000000000005,19.5,31.85,61.08699999999999,12.3,16.5,74.13199999999999,2.1,7.4,0.645,2.65,17.55,0.152,11.7,1.95,97.3
104,60,2022-01-10,12,1,2021-2022,Corinthians,Caxias do Sul Basquete,1,72.85,30.6,31.0,11.25,36.95,11.95,25.0,14.15,12.15,1.2269999999999999,10.2,33.8,30.610999999999997,15.5,29.9,52.02900000000001,11.25,14.35,80.42699999999999,0.8,5.3,0.44399999999999995,2.05,17.85,0.11200000000000002,12.15,2.95,78.05,77.4,25.5,40.8,11.1,35.9,8.9,27.0,18.8,12.3,1.552,8.5,25.4,34.054,20.4,38.3,53.230999999999995,11.1,14.8,74.27900000000001,1.8,9.2,0.7839999999999999,3.2,20.3,0.159,12.3,2.5,93.7
68,72,2022-01-10,12,1,2021-2022,Mogi,Pato Basquete,0,77.1,26.4,37.4,13.3,39.55,9.3,30.25,16.65,15.0,1.161,8.8,28.15,31.351,18.7,34.95,53.605,13.3,17.95,73.534,3.0,6.9,0.48299999999999993,2.15,19.8,0.10500000000000001,15.0,3.0,87.1,73.2,27.3,35.2,10.7,39.3,11.2,28.1,12.2,13.9,0.9160000000000001,9.1,26.1,34.452,17.6,38.8,45.958000000000006,10.7,17.8,59.634,1.9,7.5,0.568,1.8,20.0,0.092,13.9,2.1,74.8
91,84,2022-01-11,12,1,2021-2022,Minas,Pinheiros,1,82.3,30.75,40.1,11.45,37.8,11.0,26.8,16.2,11.0,1.4969999999999999,10.25,30.75,32.846999999999994,20.05,34.75,57.916,11.45,16.6,69.68499999999999,2.75,7.75,0.72,2.2,15.9,0.14900000000000002,11.0,2.55,94.9,74.0,25.35,36.3,12.35,42.3,14.55,27.75,13.4,13.5,1.0260000000000002,8.45,27.8,30.718999999999994,18.15,39.25,46.385000000000005,12.35,18.65,65.69000000000001,1.2,6.9,0.521,3.0,15.55,0.19299999999999998,13.5,2.65,79.35
103,59,2022-01-11,12,1,2021-2022,Flamengo,Bauru Basket,1,84.0,36.0,35.8,12.2,41.2,11.4,29.8,18.6,13.6,1.4310000000000003,12.0,32.7,37.646,17.9,30.9,58.76899999999999,12.2,16.9,74.1,1.2,5.5,0.418,2.4,16.5,0.15,13.6,2.8,99.7,78.0,30.75,36.6,10.65,34.6,8.15,26.45,19.4,11.75,1.7260000000000002,10.25,31.0,33.328,18.3,32.05,56.968,10.65,14.9,72.095,1.0,7.9,0.6950000000000001,2.25,18.85,0.12600000000000003,11.75,2.0,91.65
82,75,2022-01-11,12,1,2021-2022,BRB/Brasília,Fortaleza B. C. / CFO,1,67.801,18.0,36.401,13.4,40.501000000000005,9.998999999999999,30.498999999999995,12.498999999999999,14.9,0.8709999999999999,5.999,23.3,25.996000000000002,18.199,36.7,49.21,13.4,21.099,62.876,1.299,4.299,0.28600000000000003,2.501,17.999000000000002,0.13899999999999998,14.9,2.7009999999999996,69.2,80.1,21.6,42.8,15.7,39.4,10.4,29.0,14.3,13.7,1.128,7.2,23.3,31.880000000000003,21.4,43.9,49.597,15.7,23.0,67.00999999999999,1.4,6.2,0.473,2.3,20.1,0.11900000000000002,13.7,2.7,82.7
74,88,2022-01-11,12,1,2021-2022,Cerrado,UNIFACISA,0,82.1,27.9,42.4,11.8,41.5,13.3,28.2,17.4,13.7,1.3730000000000002,9.3,30.8,30.311,21.2,42.5,49.78,11.8,17.1,69.92999999999999,3.0,7.3,0.5719999999999998,3.5,20.0,0.172,13.7,2.6,90.0,79.1,28.8,38.8,11.5,36.8,10.9,25.9,15.3,11.2,1.3690000000000002,9.6,30.1,31.177999999999997,19.4,36.4,53.644000000000005,11.5,15.4,74.07,1.7,7.8,0.6960000000000001,0.9,19.7,0.044000000000000004,11.2,1.6,87.3
89,83,2022-01-12,12,1,2021-2022,Paulistano,Caxias do Sul Basquete,1,79.35,28.05,38.5,12.8,39.75,11.2,28.55,15.1,13.2,1.181,9.35,28.65,32.611000000000004,19.25,39.4,49.04200000000001,12.8,17.15,74.375,1.4,6.9,0.534,2.7,20.35,0.137,13.2,3.05,86.8,77.15,25.35,39.9,11.9,34.85,8.4,26.45,17.7,12.6,1.452,8.45,25.15,34.117999999999995,19.95,37.55,53.10799999999999,11.9,15.8,74.68900000000001,1.7,8.45,0.72,3.0,20.15,0.14900000000000002,12.6,2.5,90.35
74,63,2022-01-12,12,1,2021-2022,Corinthians,União Corinthians,1,74.5,30.9,32.2,11.4,38.15,12.0,26.15,14.7,12.3,1.253,10.3,33.25,31.371999999999996,16.1,30.4,53.083000000000006,11.4,14.6,80.143,0.9,5.5,0.454,2.1,18.1,0.11200000000000002,12.3,3.15,82.2,76.0,25.35,38.3,12.35,37.85,10.8,27.05,14.9,13.4,1.2360000000000002,8.45,28.6,29.219,19.15,39.0,49.574,12.35,17.35,71.583,1.95,9.1,0.7230000000000001,2.45,18.65,0.135,13.4,2.2,81.9
86,77,2022-01-12,12,1,2021-2022,São Paulo,Pato Basquete,1,82.05,31.65,37.7,12.7,34.15,5.95,28.2,18.9,12.2,1.686,10.55,29.2,35.935,18.85,31.7,59.43299999999999,12.7,17.15,73.65899999999999,2.05,7.5,0.6340000000000001,2.55,17.95,0.14399999999999996,12.2,2.3,97.0,73.75,29.1,33.8,10.85,39.05,11.2,27.85,12.4,13.85,0.932,9.7,26.95,35.433,16.9,38.05,44.898,10.85,17.95,60.116,1.8,8.05,0.607,2.1,19.7,0.11000000000000001,13.85,2.2,76.0
84,80,2022-01-25,1,2,2021-2022,Rio Claro,Pinheiros,1,75.2,24.0,38.4,12.8,34.6,10.8,23.8,15.8,11.3,1.43,8.0,26.2,30.416999999999994,19.2,38.6,50.057,12.8,18.0,70.61499999999998,1.6,8.1,0.736,1.3,21.8,0.05900000000000001,11.3,2.4,80.9,75.0,26.1,36.8,12.1,41.5,14.1,27.4,14.3,13.8,1.057,8.7,27.8,31.433,18.4,39.4,46.837,12.1,18.1,66.619,1.0,6.8,0.49799999999999994,3.2,15.7,0.20299999999999999,13.8,2.7,80.9
86,90,2022-01-25,1,2,2021-2022,BRB/Brasília,São Paulo,0,69.451,18.6,36.801,14.05,41.251000000000005,11.299,29.948999999999995,12.748999999999999,14.95,0.885,6.199,23.75,26.27,18.399,37.4,48.90500000000001,14.05,21.199,64.97900000000001,1.149,4.899,0.328,2.7009999999999996,18.499000000000002,0.14499999999999996,14.95,2.751,72.4,82.35,32.4,36.6,13.35,34.65,6.0,28.65,18.3,12.5,1.6170000000000002,10.8,29.15,36.929,18.3,31.65,57.86999999999999,13.35,18.0,74.18599999999999,2.05,7.6,0.6320000000000001,2.3,18.1,0.12799999999999997,12.5,2.5,96.35
98,75,2022-01-25,1,2,2021-2022,Corinthians,Mogi,1,76.55,31.5,33.4,11.65,39.35,12.2,27.15,15.6,11.75,1.362,10.5,33.55,31.675,16.7,31.15,53.682,11.65,15.1,79.04,0.95,5.55,0.475,2.1,18.6,0.10700000000000001,11.75,3.0,86.45,75.9,27.0,36.8,12.1,39.7,9.3,30.4,17.1,15.9,1.1400000000000001,9.0,28.4,31.740999999999996,18.4,34.2,53.845000000000006,12.1,16.5,71.856,3.3,7.0,0.471,2.7,19.8,0.135,15.9,2.9,86.9
